Eye_Left_Blink;Eye_Left_Wide;Eye_Left_Right;Eye_Left_Left;Eye_Left_Up;Eye_Left_Down;Eye_Right_Blink;Eye_Right_Wide;Eye_Right_Right;Eye_Right_Left;Eye_Right_Up;Eye_Right_Down;Eye_Frown;Eye_Left_Squeeze;Eye_Right_Squeeze;Jaw_Right;Jaw_Left;Jaw_Forward;Jaw_Open;Mouth_Ape_Shape;Mouth_Upper_Right;Mouth_Upper_Left;Mouth_Lower_Right;Mouth_Lower_Left;Mouth_Upper_Overturn;Mouth_Lower_Overturn;Mouth_Pout;Mouth_Smile_Right;Mouth_Smile_Left;Mouth_Sad_Right;Mouth_Sad_Left;Cheek_Puff_Right;Cheek_Puff_Left;Cheek_Suck;Mouth_Upper_UpRight;Mouth_Upper_UpLeft;Mouth_Lower_DownRight;Mouth_Lower_DownLeft;Mouth_Upper_Inside;Mouth_Lower_Inside;Mouth_Lower_Overlay;Tongue_LongStep1;Tongue_Left;Tongue_Right;Tongue_Up;Tongue_Down;Tongue_Roll;Tongue_LongStep2;Tongue_UpRight_Morph;Tongue_UpLeft_Morph;Tongue_DownRight_Morph;Tongue_DownLeft_Morph;EmotionNum;Emotion
"0,000000 ";"0,143556 ";"0,062867 ";"-0,062867 ";"0,143556 ";"0,180122 ";"0,000000 ";"0,143556 ";"0,062867 ";"-0,062867 ";"0,143556 ";"0,180122 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,074286 ";"0,000000 ";"0,148337 ";"0,000000 ";"0,000000 ";"0,116832 ";"0,000000 ";"0,129915 ";"0,216496 ";"0,101927 ";"0,339531 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,359560 ";"0,364207 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"1,000000 ";Afraid
"0,000000 ";"0,281156 ";"0,063703 ";"-0,063703 ";"0,281156 ";"0,161791 ";"0,000000 ";"0,281156 ";"0,063703 ";"-0,063703 ";"0,281156 ";"0,161791 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,080654 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,099977 ";"0,000000 ";"0,065854 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,106434 ";"0,400627 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"2,000000 ";Angry
"0,121046 ";"0,000000 ";"0,060617 ";"-0,060617 ";"0,000000 ";"0,185561 ";"0,360418 ";"0,000000 ";"0,060617 ";"-0,060617 ";"0,000000 ";"0,185561 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,017553 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,028994 ";"0,000000 ";"0,025313 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,742054 ";"0,747073 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"3,000000 ";Disgust
"0,000000 ";"0,116391 ";"0,052347 ";"-0,052347 ";"0,116391 ";"0,158755 ";"0,000000 ";"0,116391 ";"0,052347 ";"-0,052347 ";"0,116391 ";"0,158755 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,070601 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,052210 ";"0,000000 ";"0,057670 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,534837 ";"0,410770 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,924522 ";"0,927310 ";"0,894630 ";"0,888761 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"4,000000 ";Happy
"0,000000 ";"0,128687 ";"0,056471 ";"-0,056471 ";"0,128687 ";"0,179889 ";"0,000000 ";"0,128687 ";"0,056471 ";"-0,056471 ";"0,128687 ";"0,179889 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,023234 ";"0,000163 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,039049 ";"0,000000 ";"0,035611 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"5,000000 ";Neutral
"0,008717 ";"0,041091 ";"0,059665 ";"-0,059665 ";"0,041091 ";"0,178049 ";"0,051836 ";"0,041091 ";"0,059665 ";"-0,059665 ";"0,041091 ";"0,178049 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,026988 ";"0,000000 ";"0,362476 ";"0,000000 ";"0,000000 ";"0,053790 ";"0,000000 ";"0,038306 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,239070 ";"0,188559 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,212332 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"6,000000 ";Sad
"0,011227 ";"0,197982 ";"0,057510 ";"-0,057510 ";"0,197982 ";"0,167533 ";"0,001642 ";"0,197982 ";"0,057510 ";"-0,057510 ";"0,197982 ";"0,167533 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,005353 ";"0,001133 ";"0,000000 ";"0,013358 ";"0,000000 ";"0,000000 ";"0,136558 ";"0,000000 ";"0,146197 ";"0,243563 ";"0,150136 ";"0,434610 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,268636 ";"0,266917 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,004271 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"7,000000 ";Surprised
"0,000000 ";"0,244656 ";"0,062671 ";"-0,062671 ";"0,244656 ";"0,164702 ";"0,000000 ";"0,244656 ";"0,062671 ";"-0,062671 ";"0,244656 ";"0,164702 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000129 ";"0,014648 ";"0,000000 ";"0,147358 ";"0,000000 ";"0,000000 ";"0,115206 ";"0,000000 ";"0,124809 ";"0,234096 ";"0,113485 ";"0,318578 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,429030 ";"0,424806 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,028957 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"1,000000 ";Afraid
"0,000220 ";"0,113769 ";"0,062168 ";"-0,062168 ";"0,113769 ";"0,157034 ";"0,008786 ";"0,113769 ";"0,062168 ";"-0,062168 ";"0,113769 ";"0,157034 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,122793 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,004841 ";"0,044320 ";"0,001025 ";"0,062867 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,105422 ";"0,098998 ";"0,240089 ";"0,250316 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,240161 ";"0,374181 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"2,000000 ";Angry
"0,000000 ";"0,067708 ";"0,051572 ";"-0,051572 ";"0,067708 ";"0,174936 ";"0,000000 ";"0,067708 ";"0,051572 ";"-0,051572 ";"0,067708 ";"0,174936 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,037525 ";"0,000000 ";"0,266534 ";"0,000000 ";"0,032865 ";"0,000000 ";"0,011426 ";"0,000164 ";"0,444197 ";"0,245782 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,928184 ";"0,913552 ";"0,134302 ";"0,144442 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"3,000000 ";Disgust
"0,281624 ";"0,000000 ";"0,054081 ";"-0,054081 ";"0,000000 ";"0,179402 ";"0,311297 ";"0,000000 ";"0,054081 ";"-0,054081 ";"0,000000 ";"0,179402 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,145537 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,002727 ";"0,011135 ";"0,035942 ";"0,000000 ";"0,000280 ";"0,000000 ";"0,000000 ";"0,061971 ";"0,043627 ";"0,000004 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,725315 ";"0,737035 ";"0,916702 ";"0,911238 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"4,000000 ";Happy
"0,000000 ";"0,028590 ";"0,050573 ";"-0,050573 ";"0,028590 ";"0,185648 ";"0,000000 ";"0,028590 ";"0,050573 ";"-0,050573 ";"0,028590 ";"0,185648 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,002179 ";"0,004583 ";"0,025893 ";"0,000000 ";"0,000000 ";"0,051164 ";"0,000000 ";"0,040447 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"5,000000 ";Neutral
"0,000000 ";"0,303755 ";"0,051732 ";"-0,051732 ";"0,303755 ";"0,177662 ";"0,000000 ";"0,303755 ";"0,051732 ";"-0,051732 ";"0,303755 ";"0,177662 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000002 ";"0,046846 ";"0,016515 ";"0,000000 ";"0,000000 ";"0,065589 ";"0,000000 ";"0,040369 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"6,000000 ";Sad
"0,000000 ";"0,461755 ";"0,051666 ";"-0,051666 ";"0,461755 ";"0,135827 ";"0,000000 ";"0,461755 ";"0,051666 ";"-0,051666 ";"0,461755 ";"0,135827 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,005838 ";"0,081141 ";"0,000885 ";"0,219919 ";"0,000000 ";"0,000607 ";"0,120504 ";"0,000440 ";"0,140358 ";"0,094037 ";"0,025534 ";"0,294894 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,242850 ";"0,241422 ";"0,011094 ";"0,026530 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,022267 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"7,000000 ";Surprised
"0,000000 ";"0,287930 ";"0,049687 ";"-0,049687 ";"0,287930 ";"0,166432 ";"0,000000 ";"0,287930 ";"0,049687 ";"-0,049687 ";"0,287930 ";"0,166432 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,015046 ";"0,000001 ";"0,033779 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,081711 ";"0,000000 ";"0,090736 ";"0,063999 ";"0,010247 ";"0,273515 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,142263 ";"0,140451 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"1,000000 ";Afraid
"0,200210 ";"0,000000 ";"0,044826 ";"-0,044826 ";"0,000000 ";"0,174881 ";"0,444725 ";"0,000000 ";"0,044826 ";"-0,044826 ";"0,000000 ";"0,174881 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,149468 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,072014 ";"0,000000 ";"0,110405 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,143128 ";"0,171649 ";"0,092659 ";"0,152409 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,187511 ";"0,193854 ";"0,004004 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"2,000000 ";Angry
"0,588367 ";"0,000000 ";"0,040074 ";"-0,040074 ";"0,000000 ";"0,176241 ";"0,638079 ";"0,000000 ";"0,040074 ";"-0,040074 ";"0,000000 ";"0,176241 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,049274 ";"0,016843 ";"0,000000 ";"0,000000 ";"0,001309 ";"0,028792 ";"0,000000 ";"0,066684 ";"0,659650 ";"0,658372 ";"0,205026 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,714757 ";"0,708330 ";"0,242531 ";"0,298557 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"3,000000 ";Disgust
"0,013865 ";"0,014661 ";"0,039609 ";"-0,039609 ";"0,014661 ";"0,139013 ";"0,004833 ";"0,014661 ";"0,039609 ";"-0,039609 ";"0,014661 ";"0,139013 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,049695 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,133413 ";"0,000000 ";"0,139718 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,904287 ";"0,878422 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"4,000000 ";Happy
"0,000000 ";"0,274738 ";"0,037093 ";"-0,037093 ";"0,274738 ";"0,177705 ";"0,000000 ";"0,274738 ";"0,037093 ";"-0,037093 ";"0,274738 ";"0,177705 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,018939 ";"0,000021 ";"0,000075 ";"0,000000 ";"0,000000 ";"0,053604 ";"0,000000 ";"0,049752 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"5,000000 ";Neutral
"0,000000 ";"0,316495 ";"0,046570 ";"-0,046570 ";"0,316495 ";"0,147249 ";"0,000000 ";"0,316495 ";"0,046570 ";"-0,046570 ";"0,316495 ";"0,147249 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,009201 ";"0,001832 ";"0,000073 ";"0,000000 ";"0,000000 ";"0,037543 ";"0,000000 ";"0,031494 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"6,000000 ";Sad
"0,000000 ";"0,699067 ";"0,050114 ";"-0,050114 ";"0,699067 ";"0,112713 ";"0,000000 ";"0,699067 ";"0,050114 ";"-0,050114 ";"0,699067 ";"0,112713 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,016714 ";"0,006706 ";"0,118949 ";"0,510433 ";"0,000000 ";"0,000000 ";"0,108787 ";"0,000000 ";"0,088317 ";"0,000970 ";"0,000013 ";"0,026913 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,299225 ";"0,307273 ";"0,228833 ";"0,239982 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,015389 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"7,000000 ";Surprised
"0,000000 ";"0,315264 ";"0,044961 ";"-0,044961 ";"0,315264 ";"0,175438 ";"0,000000 ";"0,315264 ";"0,044961 ";"-0,044961 ";"0,315264 ";"0,175438 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,014564 ";"0,007538 ";"0,089070 ";"0,000000 ";"0,000000 ";"0,012396 ";"0,019269 ";"0,007885 ";"0,017217 ";"0,001048 ";"0,000001 ";"0,162063 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,034845 ";"0,035106 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"1,000000 ";Afraid
"0,069643 ";"0,000000 ";"0,047506 ";"-0,047506 ";"0,000000 ";"0,193448 ";"0,380018 ";"0,000000 ";"0,047506 ";"-0,047506 ";"0,000000 ";"0,193448 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,056917 ";"0,042337 ";"0,000000 ";"0,000000 ";"0,091835 ";"0,000000 ";"0,067670 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,074918 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"2,000000 ";Angry
"0,826478 ";"0,000000 ";"0,032649 ";"-0,032649 ";"0,000000 ";"0,178545 ";"0,807750 ";"0,000000 ";"0,032649 ";"-0,032649 ";"0,000000 ";"0,181528 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,022853 ";"0,031936 ";"0,092963 ";"0,000000 ";"0,000000 ";"0,149685 ";"0,000000 ";"0,126026 ";"0,000000 ";"0,621458 ";"0,591842 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,718444 ";"0,702429 ";"0,263583 ";"0,247272 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"3,000000 ";Disgust
"0,160216 ";"0,000000 ";"0,030895 ";"-0,030895 ";"0,000000 ";"0,158232 ";"0,210699 ";"0,000000 ";"0,030895 ";"-0,030895 ";"0,000000 ";"0,158232 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,085476 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,085748 ";"0,000000 ";"0,103647 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,597319 ";"0,467679 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,738845 ";"0,738138 ";"0,932302 ";"0,922889 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"4,000000 ";Happy
"0,000000 ";"0,078197 ";"0,047641 ";"-0,047641 ";"0,078197 ";"0,184540 ";"0,000000 ";"0,078197 ";"0,047641 ";"-0,047641 ";"0,078197 ";"0,184540 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,017518 ";"0,012874 ";"0,000000 ";"0,000000 ";"0,012479 ";"0,000008 ";"0,011019 ";"0,000008 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"5,000000 ";Neutral
"0,000000 ";"0,199807 ";"0,051221 ";"-0,051221 ";"0,199807 ";"0,167338 ";"0,000000 ";"0,199807 ";"0,051221 ";"-0,051221 ";"0,199807 ";"0,167338 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,041236 ";"0,193600 ";"0,000000 ";"0,000000 ";"0,010054 ";"0,000000 ";"0,002070 ";"0,001407 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"6,000000 ";Sad
"0,000000 ";"0,896560 ";"0,043664 ";"-0,043664 ";"0,896560 ";"0,088059 ";"0,000000 ";"0,896560 ";"0,043664 ";"-0,043664 ";"0,896560 ";"0,088059 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,015712 ";"0,012856 ";"0,072845 ";"0,225171 ";"0,000000 ";"0,000010 ";"0,112362 ";"0,000010 ";"0,114252 ";"0,157218 ";"0,119007 ";"0,157707 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,335802 ";"0,337610 ";"0,222377 ";"0,237804 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,008620 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"7,000000 ";Surprised
"0,000000 ";"0,397850 ";"0,046329 ";"-0,046329 ";"0,397850 ";"0,136723 ";"0,000000 ";"0,397850 ";"0,046329 ";"-0,046329 ";"0,397850 ";"0,136723 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,034564 ";"0,010635 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,060183 ";"0,000000 ";"0,085921 ";"0,001326 ";"0,000000 ";"0,267094 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,088032 ";"0,080985 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"1,000000 ";Afraid
"0,026827 ";"0,000000 ";"0,051571 ";"-0,051571 ";"0,000000 ";"0,182002 ";"0,205412 ";"0,000000 ";"0,051571 ";"-0,051571 ";"0,000000 ";"0,182002 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,054419 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,100534 ";"0,000000 ";"0,083849 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000122 ";"0,000000 ";"0,038532 ";"0,118377 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"2,000000 ";Angry
"0,906780 ";"0,000000 ";"0,043850 ";"-0,043850 ";"0,000000 ";"0,138177 ";"0,900000 ";"0,000000 ";"0,043850 ";"-0,043850 ";"0,000000 ";"0,138177 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,068472 ";"0,056528 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,064525 ";"0,000000 ";"0,073529 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,362221 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"3,000000 ";Disgust
